ID,Lat,Lon,Name
077037,-35.8718,141.8189,RAINBOW (PIGICK)             
077039,-35.5046,142.8493,SEA LAKE (POST OFFICE)           
077040,-35.5254,142.7267,SEA LAKE (MARSTON DOWNS)           
077041,-35.4004,142.4380,SPEED (POST OFFICE)            
077047,-35.3632,142.9853,TYRRELL DOWNS             
077048,-35.4699,143.2669,ULTIMA (POST OFFICE)            
077051,-35.9417,141.9350,RAINBOW (WERRAP (OAK-LEA))            
077052,-35.6803,142.6664,WOOMELANG              
077079,-36.0086,143.3719,NINYEUNOOK              
077082,-35.9338,142.2805,BEULAH WEST             
077088,-35.9870,142.9150,BIRCHIP CROPPING GROUP            
077094,-35.3766,143.5416,SWAN HILL AERODROME            
077095,-35.6704,142.2688,HOPETOUN (WIRRBIBIAL DOWNS)            
078000,-36.3575,142.3339,WARRACKNABEAL (AILSA)             
078001,-36.1011,140.9950,TELOPEA DOWNS (BLUE HILLS)           
078010,-36.4644,142.0327,DIMBOOLA              
078013,-36.3986,141.8797,GERANG GERUNG             
078014,-36.2560,141.8588,GLENLEE              
078015,-36.3092,141.6486,NHILL AERODROME             
078028,-36.1526,141.7586,LORQUON              
078029,-36.4597,142.5881,MINYIP (POST OFFICE)            
078038,-36.2705,142.2165,WARRACKNABEAL (EARLSTAN)             
078039,-36.1481,142.8597,WATCHEM              
078040,-36.2891,141.7432,NHILL (WOORAK)             
078042,-36.0775,143.2268,WYCHEPROOF              
078043,-36.1114,141.4182,YANAC NORTH             
078072,-36.3702,143.0351,DONALD              
078077,-36.2614,142.4050,WARRACKNABEAL MUSEUM             
078078,-36.3725,141.2427,KANIVA              
078080,-36.2964,142.0243,ANTWERP              
078086,-36.1400,141.9878,JEPARIT              
079002,-36.9532,143.1976,BARKLY              
079003,-36.6994,143.1594,BEAZLEYS BRIDGE             
079008,-36.9389,141.8714,CLEAR LAKE             
079010,-36.7768,142.3937,DRUNG DRUNG             
079011,-37.0364,141.2967,EDENHOPE (POST OFFICE)            
079014,-37.1778,143.1529,EVERSLEY              
079015,-36.8721,142.6308,GLENORCHY              
079016,-36.7281,142.7303,WARRANOOKE (GLENORCHY)             
079017,-36.7181,141.4729,GOROKE (POST OFFICE)            
079019,-37.1847,142.8553,GREAT WESTERN (SEPPELT)            
079021,-37.1659,141.5919,HARROW (POST OFFICE)            
079023,-36.6613,142.0687,HORSHAM POLKEMMET RD            
079025,-36.8639,141.4797,KARNAK (ROSEDALE)             
079027,-37.0063,143.1315,LANDSBOROUGH              
079028,-36.6722,142.2991,LONGERENONG              
079031,-36.9865,143.2727,MOONAMBEL              
079032,-36.8612,142.9332,MORRL MORRL (VALLEY VIEW)           
079035,-36.6206,142.4711,MURTOA              
079036,-36.7416,141.9429,NATIMUK              
079037,-36.9000,143.1137,NAVARRE              
079039,-36.9065,143.3384,REDBANK              
079040,-36.6175,143.2644,ST ARNAUD             
079046,-37.0936,142.4344,WARTOOK RESERVOIR             
079050,-37.3162,142.6975,MOYSTON (BARTON ESTATE)            
079052,-37.2300,141.9609,ROCKLANDS RESERVOIR             
079071,-36.9681,141.0834,APSLEY (POST OFFICE)            
079074,-37.1425,142.5172,HALLS GAP             
079075,-36.6287,142.6321,RUPANYUP (POST OFFICE)            
079077,-36.8676,142.5217,DADSWELLS BRIDGE             
079078,-37.0607,141.9882,TELANGATUK EAST (MILINGIMBI)            
079079,-36.7913,143.1207,TOTTINGTON              
079082,-36.7007,142.2009,HORSHAM              
079083,-36.8698,141.0101,BENAYEO              
079086,-36.8637,143.1230,NAVARRE (AVON NO.3)            
079087,-36.7831,143.1812,ST ARNAUD (ROSTRON (AVON NO 4))         
079097,-37.1169,141.8031,KANAGULK              
079099,-37.0222,141.2657,EDENHOPE AIRPORT             
079100,-36.6697,142.1731,HORSHAM AERODROME             
079101,-37.2281,143.2006,PYRENEES (BEN NEVIS)            
079103,-37.2950,142.6039,GRAMPIANS (MOUNT WILLIAM)            
079105,-37.0720,142.7402,STAWELL AERODROME             
079107,-36.8132,141.2599,PATYAH (BOOROOPKI)             
079108,-37.1481,141.8502,BALMORAL (GLENELG RIVER @ FULHAM BRIDGE)         
080002,-36.1160,143.7229,BOORT              
080004,-35.9746,143.8520,CANARY ISLAND             
080009,-36.4774,143.3525,ST ARNAUD (COONOOER BRIDGE)           
080013,-36.0600,144.2119,PYRAMID HILL (SYLVATERRE)            
080014,-36.1348,143.9187,DURHAM OX             
080015,-36.1647,144.7642,ECHUCA AERODROME             
080017,-36.0406,143.9403,GLADFIELD HOPEFIELD ESTATE            
080019,-36.1620,143.3311,GLENLOTH SHINGLE HUT HMSD           
080020,-35.9660,144.3712,GUNBOWER GEE TEE STUD           
080023,-35.7236,143.9196,KERANG              
080024,-35.8674,143.8007,KERANG (MERAN DOWNS)            
080027,-36.3203,143.7350,KORONG VALE (BURNBANK)            
080029,-36.1509,143.5182,LAKE MARMAL             
080036,-35.9681,144.1073,MINCHA              
080039,-36.1861,144.0565,YARRAWALLA SOUTH             
080042,-36.0591,145.2031,NATHALIA (POST OFFICE)            
080044,-35.9942,144.4253,PATHO WEST             
080049,-36.3612,144.7110,ROCHESTER              
080051,-36.3666,143.9522,SERPENTINE (EAST LODDON)            
080053,-36.4296,144.2497,TANDARRA              
080056,-36.2507,144.9591,TONGALA              
080061,-36.4183,143.6123,WEDDERBURN (POST OFFICE)            
080065,-35.9258,145.5560,YARROWEYAH              
080067,-36.2715,143.3450,CHARLTON (DONALD ST)            
080091,-36.3350,145.0638,KYABRAM              
080095,-36.2230,144.5367,KOTTA              
080101,-36.1015,145.4401,NUMURKAH              
080103,-36.3794,144.2299,DINGEE              
080105,-35.9417,144.4583,MURRAY (TORRUMBARRY)             
080106,-36.2686,143.3467,AVOCA RIVER AT CHARLTON TOWN          
080109,-35.9119,145.6447,COBRAM (GOULBURN MURRAY)            
080125,-35.8876,145.3879,ULUPNA              
080126,-35.7175,143.9111,KERANG MODEL FARM            
080128,-36.2846,143.3341,CHARLTON              
080130,-36.2705,144.1718,PRAIRIE              
081000,-37.0887,143.4747,AVOCA (POST OFFICE)            
081002,-36.7892,143.5437,BEALIBA              
081006,-36.6722,143.5522,BURKES FLAT             
081007,-36.4565,145.6569,CANIAMBO              
081008,-36.5421,144.7751,COLBINABBIN              
081013,-36.3717,145.7048,DOOKIE AGRICULTURAL COLLEGE            
081016,-36.4956,144.6083,ELMORE              
081017,-36.4150,145.9225,GOORAMBAT              
081019,-36.7180,145.1731,NAGAMBIE (GOULBURN WEIR)            
081020,-36.5753,143.8695,INGLEWOOD (POST OFFICE)            
081033,-36.6436,145.4197,MOLKA (LOWANA)             
081034,-36.3989,145.3448,MOOROOPNA              
081035,-36.6146,145.2143,MURCHISON              
081038,-36.9405,143.4686,NATTE YALLOCK             
081041,-36.5340,144.2080,RAYWOOD              
081044,-36.3783,145.4192,GOULBURN RIVER @ SHEPPARTON           
081046,-36.4436,144.9840,STANHOPE              
081047,-36.7689,143.8288,TARNAGULLA              
081049,-36.4378,145.2672,TATURA INST SUSTAINABLE AG           
081053,-36.5107,145.0904,WARANGA SHORES (WARANGA RESERVOIR)           
081058,-36.6007,143.9412,BRIDGEWATER (POST OFFICE)            
081063,-37.0833,143.4833,AVOCA              
081083,-36.8465,144.5273,EPPALOCK RESERVOIR             
081085,-36.8593,143.7295,DUNOLLY              
081087,-36.2567,146.0433,BUNGEET (HIGHLANDS)             
081090,-36.7446,143.6788,MOLIAGUL              
081091,-36.5486,143.6958,GLENALBYN (BRENANAH)             
081092,-36.8645,143.9784,EASTVILLE (BONNIE BANKS)            
081095,-36.5901,145.3118,MURCHISON (ARCADIA (SUNNYVILLE))            
081096,-36.0083,146.0100,MURRAY RIVER (YARRAWONGA WEIR)           
081100,-36.7682,143.9866,WOODSTOCK-ON-LODDON (ALEXANDRA PARK)            
081114,-36.4344,145.2278,TATURA (THIESS SERVICES)            
081115,-36.6284,144.8727,WANALTA DAEN STATION            
081118,-36.8093,144.6203,KNOWSLEY              
081120,-36.5832,145.0122,RUSHWORTH (RAGLUS)             
081122,-37.0382,143.4812,AVOCA (HOMEBUSH)             
081123,-36.7411,144.3275,BENDIGO AIRPORT             
081124,-36.0294,146.0305,YARRAWONGA              
081125,-36.4288,145.3949,SHEPPARTON AIRPORT             
081127,-36.8867,143.5022,AVOCA RIVER AT ARCHDALE JUNCTION          
081128,-36.7448,143.8254,TARNAGULLA (LLANELLY)             
082000,-36.1135,146.6841,BARNAWARTHA              
082001,-36.3702,146.7132,BEECHWORTH COMPOSITE             
082006,-36.2222,146.2831,BOORHAMAN              
082008,-36.4552,147.4318,CALLAGHAN CREEK STATION            
082009,-36.6085,146.5371,CARBOOR              
082010,-36.1491,146.6106,CHILTERN (POST OFFICE)            
082015,-36.3084,146.5229,ELDORADO              
082016,-36.7545,145.5727,EUROA              
082018,-36.7691,147.6956,UPLANDS (GIBBO RIVER PARK)           
082021,-36.0964,146.6008,INDIGO              
082022,-36.4462,147.0431,KERGUNYAH SOUTH             
082024,-36.1523,147.4938,KOETONG              
082029,-36.4560,146.4299,MILAWA BROWN BROS            
082031,-36.6625,147.4319,SNOWY CREEK (SNOWY CK D/S LIGHTNING CREE        
082032,-36.5758,146.3783,MOYHU              
082033,-36.6975,146.2852,MYRRHEE (JOELYN)             
082035,-36.3336,147.7968,NARIEL CREEK (SIMPSON)            
082039,-36.1048,146.5094,RUTHERGLEN RESEARCH             
082041,-36.1859,146.4694,SPRINGHURST              
082042,-36.8472,145.7308,STRATHBOGIE              
082043,-36.7871,145.8225,STRATHBOGIE NORTH             
082045,-36.2161,147.1764,TALLANGATTA DCNR             
082046,-36.2509,147.0263,TANGAMBALANGA NE DAIRY            
082047,-36.1871,147.3551,TALLANGATTA (BULLIOH)             
082049,-36.6325,145.7181,VIOLET TOWN             
082052,-35.9645,147.7374,WALWA              
082056,-36.1180,146.9061,WODONGA              
082057,-36.3025,146.7299,WOORAGEE              
082058,-36.3291,146.8487,YACKANDANDAH              
082060,-36.1992,148.0244,TOWONG UPPER             
082061,-36.7025,146.0342,SWANPOOL (TIREE)             
082068,-36.5293,147.3749,MITTA MITTA             
082076,-36.5353,147.4984,DARTMOUTH RESERVOIR             
082083,-36.8040,145.4180,LONGWOOD              
082084,-36.7136,145.7603,BOHO (HONEYSUCKLE CK U/S VIOLET TOWN)         
082090,-36.4793,147.0297,DEDERANG              
082092,-36.1821,147.5515,SHELLEY              
082096,-36.9005,145.5228,CREIGHTONS CREEK (BARONGA (CREIGHTON'S C          
082099,-36.5189,147.0728,GUNDOWRING UPPER             
082102,-36.1430,147.3772,BULLIOH (HINDLETON)             
082103,-36.0243,147.5475,BURROWYE STATION             
082104,-36.5417,147.3750,MITTA MITTA RIVER @ MITTA MITTA         
082105,-36.8314,146.3982,WHITFIELD (KING RIVER AT CHESHUNT)          
082106,-36.4083,147.2333,MIITA MITTA RIVER @ TALLANDOON          
082107,-36.8550,146.0046,LIMA SOUTH (LAKE NILLAHCOOTIE)           
082108,-36.4708,146.2461,FIFTEEN MILE CREEK @ GLENROWAN          
082109,-36.6133,146.1131,MOLYULLAH (KILLANOOLA)             
082110,-36.7565,146.0944,TATONG              
082112,-36.6533,146.8567,OVENS RIVER @ EUROBIN           
082113,-36.5617,146.7125,MYRTLEFORD              
082116,-36.6083,146.3583,MYRRHEE (BOGGY CK AT ANGLESIDE)          
082127,-36.1425,146.2486,PEECHELBA EAST             
082128,-36.5131,146.4483,HURDLE CK AT BOBINAWARRAH           
082134,-36.6936,145.8785,WARRENBAYNE              
082138,-36.4205,146.3056,WANGARATTA AERO             
082139,-36.2136,147.5394,HUNTERS HILL             
082140,-36.8542,145.9381,LIMA EAST (CHARNWOOD)            
082142,-36.9461,146.2197,TOLMIE (MOUNT TABLETOP REPEATER)           
082143,-36.7861,145.6581,SHEANS CREEK (HERONSLEA)            
082144,-36.8167,145.6400,KELVIN VIEW (WATERHOUSE RESERVOIR)           
082145,-36.8753,145.5783,GOORAM (HILLSIDE)             
082146,-36.9322,145.5842,GOORAM (MORELLA)             
082147,-36.9217,145.6769,MERTON (ENDERLEE)             
082148,-36.8278,145.8494,TOO ROUR (MOROKO PARK)           
082149,-36.7858,145.5683,EUROA (CASTLE CK AT TELFORD BRIDGE)         
082150,-36.8811,145.6183,GOORAM (SEVEN CREEKS AT GALLS GAP ROAD)        
082151,-36.8628,145.7333,SEVEN CREEKS AT STRATHBOGIE           
082152,-36.7656,145.5839,SEVEN CREEKS (EUROA)            
082153,-36.8206,145.7050,KITHBROOK (BALQUHAIN)             
082154,-36.8892,145.6814,SEVEN CREEKS AT D/S POLLY MCQUINNS WEIR        
082155,-36.8211,146.1278,HOLLAND CK AT WRIGHTLEY           
082156,-36.7903,146.2800,MYRHEE (HANDCOCKS)             
082157,-36.7400,146.3400,MYRRHEE (CRYERS)             
082158,-36.7478,146.5362,EDI UPPER (BLACK RANGE TROUT FARM)         
082159,-36.3517,146.2900,WANGARATTA (THREE MILE CK @ SUNSET DRIVE        
082160,-36.3667,146.3183,WANGARATTA (ONE MILE CREEK @ VINCENT ROA        
082161,-36.4033,146.3117,WANGARATTA (ONE MILE CREEK @ HUME FREEWA        
082162,-36.5775,146.8203,ROSEWHITE FLD             
082163,-36.6364,146.5547,CARBOOR UPPER             
082164,-36.7175,146.4392,EDI UPPER (SCHMIDTS FARM REPEATER)          
082165,-36.9502,146.0095,STUMP HILL (BARJARG)            
082166,-36.4186,146.5572,BLOOMFIELD PARK (EVERTON)            
082167,-36.5344,146.2181,GRETA WEST             
082169,-36.1826,147.8942,CORRYONG AIRPORT             
082170,-36.5523,145.9977,BENALLA AIRPORT             
082171,-36.0424,147.8957,TINTALDRA (WARRAROONG)             
082172,-36.2489,147.0947,HUON (BARKLEYS CAMP)            
083000,-36.9064,146.2389,ARCHERTON              
083001,-36.8799,147.0620,OVENS RIVER @ HARRIETVILLE           
083003,-36.9456,147.7407,BENAMBRA (EVANDALE)             
083010,-36.6344,146.8628,EUROBIN              
083018,-36.9117,146.7017,BUFFALO RIVER AT ABBEYARD           
083019,-37.0525,146.0872,MANSFIELD (POST OFFICE)            
083024,-37.1450,146.4394,MOUNT BULLER             
083032,-36.8473,146.3225,WHITLANDS (BURDER'S LANE)            
083033,-37.5695,146.2543,WOODS POINT             
083035,-36.9257,147.4230,OMEO SHANNON VALE            
083038,-36.6566,147.1283,TAWONGA              
083043,-36.8756,147.2886,FALLS CREEK (ROCKY VALLEY)           
083057,-36.6074,146.7888,MYRTLEFORD (OVENS RESEARCH STATION)           
083058,-36.8547,146.8581,HALLS (BUCKLAND RIVER AT TWELVE MILE)         
083064,-36.9410,147.7779,BENAMBRA (THE BROTHERS)            
083067,-36.7313,146.9614,BRIGHT              
083073,-36.7220,146.8189,MOUNT BUFFALO CHALET            
083074,-36.9136,146.3864,LAKE WILLIAM HOVELL RESERVOIR           
083075,-36.9167,146.6019,DANDONGADALE UPPER SITE NO.2           
083077,-37.0322,146.3508,BALD HILL             
083079,-36.7142,146.6714,LAKE BUFFALO             
083083,-36.7396,146.4671,EDI UPPER             
083084,-36.8708,147.2755,FALLS CREEK             
083085,-36.9772,147.1342,MOUNT HOTHAM             
083088,-36.7133,146.6683,BUFFALO RIVER (D/S LAKE BUFFALO)          
083089,-36.6572,146.9621,MOUNT POREPUNKAH             
083090,-37.1017,147.6008,OMEO              
083091,-37.3016,146.1489,JAMIESON LICOLA RD            
083093,-37.3399,146.4242,MT SUNDAY             
083094,-37.2236,146.6021,HOWITT PLAINS (HIGH RIDGE)           
083095,-37.0004,147.4110,ANGLERS REST (BUNDARRAH VALLEY)           
083096,-36.7651,146.6634,DANDONGADALE              
084002,-37.1712,148.7228,BONANG              
084003,-37.7073,147.8314,BRUTHEN (POST OFFICE)            
084009,-37.5414,148.9386,CLUB TERRACE             
084012,-37.4522,147.2506,DARGO              
084014,-37.1060,148.6862,DELLICKNORA (TELLICURA)             
084015,-37.3757,147.8373,ENSAY              
084016,-37.5679,149.9158,GABO ISLAND LIGHTHOUSE            
084023,-37.7864,148.5456,MARLO              
084025,-37.8507,147.7664,NICHOLSON (YENDALOCK)             
084028,-37.7279,148.0958,NOWA NOWA             
084035,-37.2617,147.7228,SWIFTS CREEK             
084037,-37.1793,147.7077,TONGIO (BROOKLANDS)             
084039,-37.0707,148.5906,TUBBUT              
084040,-37.3721,149.4740,WANGARABELL              
084044,-37.0071,148.2666,BLACK MOUNTAIN             
084045,-37.8526,148.0638,LAKE TYERS             
084070,-37.8017,149.2747,POINT HICKS (LIGHTHOUSE)            
084084,-37.5976,149.7289,MALLACOOTA              
084090,-37.5058,147.8476,TAMBO CROSSING             
084093,-37.7132,148.3954,BETE BOLONG (RUSSELLS ESTATE)           
084094,-37.3161,148.0460,BUCHAN (TIMBARRA)             
084096,-37.5455,148.1357,BUCHAN SOUTH             
084097,-37.6778,147.5500,BULLUMWAAL              
084098,-37.5167,148.2333,BUCHAN RIVER             
084100,-37.8332,147.6205,BAIRNSDALE WATERWORKS             
084107,-37.0826,148.2791,WULGULMERANG (PLEASANT VIEW)            
084109,-37.5006,148.2717,BUCHAN (SNOWY RIVER AT D/S BASIN CREEK)        
084112,-37.5656,149.1504,CANN RIVER             
084118,-37.4900,147.1658,WONNANGATTA RIVER @ WATERFORD           
084122,-37.4772,149.6386,GENOA (FOOLS HAVEN)            
084125,-37.3811,147.1067,CROOKED RIVER             
084126,-37.0830,148.4141,SNOWY RIVER AT MCKILLOPS BRIDGE          
084127,-37.3750,149.1972,CANN RIVER (WEST BRANCH) AT WEERAGUA         
084128,-37.3564,149.2058,WEERAGUA (CANN RIVER (EAST BRANCH) AT CH        
084133,-37.4667,147.2500,DARGO RIVER (DARGO)            
084134,-37.3397,148.7120,GOONGERAH              
084140,-37.7962,147.7559,NICHOLSON WINERY             
084142,-37.2200,148.2626,GELANTIPY              
084143,-37.3416,149.0227,COMBIENBAR AWS             
084144,-37.6924,148.0908,MOUNT NOWA NOWA            
084145,-37.6922,148.4667,ORBOST              
084146,-37.8275,147.5936,MITCHELL RIVER AT BAIRNSDALE           
084147,-37.8164,147.5714,BAIRNSDALE (MITCHELL RIVER @ ROSEHILL)          
084148,-37.8385,147.8312,METUNG (SUNNYBANK)             
084150,-37.8717,148.0060,LAKES ENTRANCE (EASTERN BEACH ROAD)          
084151,-37.3983,149.0153,COMBIENBAR              
084152,-37.1125,148.8974,MOUNT DELEGATE             
084154,-37.4563,148.2505,MURRINDAL (MOUNT MCLEOD FIRETOWER)           
085007,-38.4307,146.5398,BALOOK              
085009,-38.1951,146.5293,TRARALGON EPA             
085021,-37.7000,146.5167,MOUNT USEFUL             
085023,-38.1383,145.8600,DROUIN BOWLING CLUB            
085028,-38.7199,146.0633,FISH CREEK             
085029,-38.6520,146.1997,FOSTER (POST OFFICE)            
085030,-38.4455,146.2699,BOOLARRA SOUTH             
085033,-38.4228,147.0864,GIFFARD              
085034,-37.9085,146.8046,GLENMAGGIE WEIR             
085040,-38.6911,146.1486,FISH CREEK (HODDLE RANGE)           
085041,-38.6114,145.7053,INVERLOCH              
085042,-38.0221,145.8884,JINDIVICK              
085045,-38.4349,145.8174,KORUMBURRA              
085049,-38.4842,145.9329,LEONGATHA STH GIPPSLAND WATER           
085050,-37.8010,147.4578,LINDENOW              
085053,-38.5061,146.5186,MADALYA              
085058,-37.5277,146.5458,GLENCAIRN (BARKLY RIVER (GLENVIEW))           
085059,-38.2004,146.2604,MOE GIPPSLAND WATER            
085063,-38.6078,146.3185,MOUNT BEST (UPPER TOORA)           
085072,-38.1156,147.1322,EAST SALE             
085073,-38.3183,147.1752,SEASPRAY (BURONG)             
085082,-39.0310,146.3227,TIDAL RIVER             
085084,-38.6643,146.3258,TOORA              
085085,-38.2182,146.1655,TRAFALGAR TOSELAND ROAD            
085091,-37.9413,146.4523,WALHALLA              
085096,-39.1297,146.4244,WILSONS PROMONTORY LIGHTHOUSE            
085099,-38.6297,145.8107,POUND CREEK             
085137,-38.7204,145.9011,TARWIN LOWER (RIVERSIDE)            
085151,-38.5647,146.7479,YARRAM AIRPORT             
085160,-38.4191,146.9656,DARRIMAN (TARRALANGI)             
085163,-38.7915,146.1799,YANAKIE (SHALLOW INLET)            
085166,-37.9582,147.0843,STRATFORD              
085167,-38.0051,147.3958,MEERLIEU (SPRINGVALE WEST)            
085168,-37.8345,147.0819,BRIAGOLONG              
085172,-38.1450,146.7917,LATROBE RIVER (ROSEDALE)            
085178,-38.5274,145.9238,KOONWARRA (LEONGATHA SOUTH)            
085179,-38.1036,145.9573,BULN BULN             
085186,-37.8874,147.5756,BAIRNSDALE (AERODROME ROAD) (GIPPSLAND (          
085187,-38.1717,146.3400,LATROBE RIVER @ YALLOURN POWER STATION         
085193,-38.5601,146.6703,YARRAM              
085195,-38.0654,146.1689,WILLOW GROVE             
085197,-38.0767,147.0233,MYRTLEBANK FLOODING CREEK            
085200,-38.4323,145.7919,KORUMBURRA STH GIPPSLAND WATER           
085202,-38.0220,145.9397,NEERIM SOUTH (TARAGO RESERVOIR)           
085203,-37.6303,146.6211,LICOLA RWC             
085204,-37.9667,147.0750,AVON RIVER @ STRATFORD           
085208,-38.0744,145.7655,LONGWARRY (GOONEPAROO)             
085227,-38.5215,146.2041,EAST TARWIN (MIRBOO PASTORAL COMPANY)          
085236,-38.3181,146.5645,CALLIGNEE NORTH             
085238,-37.9532,146.3896,ERICA (PARKERS CORNER)            
085252,-37.9973,146.3474,ERICA (PHILIPS BRIDGE)            
085254,-37.8115,146.9567,VALENCIA CREEK (LITTLE PLAIN)           
085255,-37.3573,146.9851,CROOKED RVR (CROOKED RIVER (HAPPY VALLEY         
085257,-38.8389,145.9715,CAPE LIPTRAP (WALKERVILLE (360 DEGREES))          
085258,-38.3000,147.6833,BARRACOUTA SHIP LOG 205           
085259,-38.4061,148.3211,HALIBUT SHIP LOG 207           
085260,-38.2322,148.2211,MARLIN SHIP LOG 208           
085266,-37.9817,146.1917,HILL END (TANJIL RIVER @ TANJIL JUNCTION        
085270,-37.7647,147.3744,MITCHELL RIVER @ GLENALADALE           
085272,-38.1144,147.0606,THOMSON RIVER @ SALE WHARF          
085276,-37.8039,146.8842,AVON RIVER @ THE CHANNEL          
085277,-37.9039,145.9719,NOOJEE (SLIVAR)             
085278,-37.7196,146.3888,ABERFELDY (LILY CREEK (LAROMMI))           
085279,-37.8818,147.5669,BAIRNSDALE AIRPORT             
085280,-38.2094,146.4746,MORWELL (LATROBE VALLEY AIRPORT)           
085281,-38.3245,146.5301,TRARALGON CREEK AT KOORNALLA           
085282,-38.3712,146.1791,MIRBOO NORTH WATER BOARD           
085283,-38.0808,146.2139,WILLOW GROVE (BLUE ROCK RESERVOIR)          
085288,-37.4667,146.6883,MOUNT TAMBORITHA             
085289,-37.8514,146.5550,MURDERERS HILL             
085291,-37.8384,146.2747,MOUNT BAW BAW            
085292,-37.8897,145.9958,NOOJEE FORESTRY             
085293,-38.8957,145.9355,CAPE LIPTRAP (ILLAWONG)            
085295,-38.5586,146.0648,STONY CREEK             
085296,-37.7481,147.1428,MOUNT MOORNAPA             
085297,-37.9722,146.9860,MAFFRA              
085299,-38.3232,146.5318,KOORNALLA TRARALGON CK RD           
085300,-38.6796,146.1483,FOSTER HODDLE             
085301,-38.8051,146.1936,CORNER INLET (YANAKIE)            
085302,-37.2864,146.7188,TAMBORITHA-MOROKA (SNOWY RANGE)            
085303,-37.5325,147.0053,REEVES KNOB             
085304,-37.4967,146.8575,MOUNT WELLINGTON             
085305,-37.8758,146.0833,VESPER              
085306,-37.6278,146.6222,LICOLA              
085307,-38.3545,146.4379,JEERALANG NORTH             
085308,-38.3053,146.2139,THORPDALE PEAK             
085309,-38.2186,146.2487,MOE SOUTH             
085310,-38.2741,146.0914,YARRAGON SOUTH             
085312,-38.1197,147.5170,LOCH SPORT (NINETY MILE BEACH HOLIDAY RE        
086006,-37.9279,145.0749,BENTLEIGH              
086018,-37.8795,145.0368,CAULFIELD (RACECOURSE)             
086020,-37.9550,145.0783,CHELTENHAM KINGSTON CENTRE            
086035,-37.7011,145.1547,ELTHAM              
086036,-37.6312,144.9846,EPPING              
086038,-37.7276,144.9066,ESSENDON AIRPORT             
086039,-37.7915,144.9067,FLEMINGTON RACECOURSE             
086063,-38.2627,145.5639,LANG LANG             
086068,-37.7408,145.0972,VIEWBANK              
086070,-37.6390,145.5497,MAROONDAH WEIR (MELBOURNE WATER)           
086072,-37.8808,145.4231,MONBULK (SPRING ROAD)            
086074,-37.8219,145.1906,MITCHAM              
086076,-37.8021,145.3679,MONTROSE              
086077,-37.9800,145.0962,MOORABBIN AIRPORT             
086079,-38.2358,145.0667,MORNINGTON              
086085,-37.9886,145.3320,NARRE WARREN NORTH (NARRE WARREN NORTH         
086088,-37.9142,145.0935,OAKLEIGH (METROPOLITAN GOLF CLUB)           
086090,-37.7089,145.7855,WARBURTON (O'SHANNASSY RESERVOIR (QUARTE           
086094,-37.8615,145.7443,POWELLTOWN DNRE             
086095,-37.8376,145.0048,PRAHRAN (COMO HOUSE)            
086096,-37.7214,145.0059,PRESTON RESERVOIR             
086104,-37.8710,145.2561,SCORESBY RESEARCH INSTITUTE            
086105,-38.4282,145.0412,SHOREHAM              
086111,-37.9445,145.1764,SPRINGVALE NECROPOLIS             
086117,-37.4770,145.1513,TOOROURRONG RESERVOIR (TOOROURRONG)            
086119,-38.4836,145.1766,VENTNOR (OAKLANDS)             
086127,-38.6078,145.5965,WONTHAGGI              
086131,-37.5552,145.1259,YAN YEAN             
086142,-37.5720,145.5014,TOOLANGI (MOUNT ST LEONARD DPI)          
086194,-38.4949,145.7809,OUTTRIM              
086210,-38.0651,145.1294,BONBEACH (CARRUM)             
086213,-38.3782,144.8984,ROSEBUD (COUNTRY CLUB)            
086219,-37.6886,145.5644,CORANDERRK BADGER WEIR            
086220,-37.8642,144.9639,ST KILDA HARBOUR - RMYS          
086223,-38.3391,145.0288,DROMANA SUSSEX FARM            
086224,-37.9764,145.2247,DANDENONG              
086229,-37.7365,145.5287,HEALESVILLE (VALLEY VIEW FARM)           
086232,-37.8309,144.9839,MELBOURNE BOTANICAL GARDENS            
086234,-37.8054,145.2987,CROYDON (DORSET GOLF COURSE)           
086238,-38.4832,145.4666,BASS              
086244,-38.1337,145.2384,CRANBOURNE SOUTH             
086246,-38.2483,145.1036,MOOROODUC              
086261,-37.9822,145.4196,BEACONSFIELD UPPER             
086264,-38.4059,144.9520,MAIN RIDGE             
086265,-38.2894,145.1893,HASTINGS              
086266,-37.8748,145.3496,FERNY CREEK             
086271,-37.6715,145.8948,REEFTON (UPPER YARRA DAM)           
086281,-38.3343,145.6696,NYORA (POST OFFICE)            
086282,-37.6655,144.8321,MELBOURNE AIRPORT             
086297,-37.8722,145.1160,MOUNT WAVERLEY (RIVERSDALE GOLF CLUB)          
086299,-38.0222,145.3561,BERWICK (BUCHANAN ROAD)            
086303,-37.8886,145.1928,GLEN WAVERLEY (GOLF COURSE)           
086304,-37.8363,145.0301,HAWTHORN (SCOTCH COLLEGE)            
086305,-37.6369,144.9073,GREENVALE RESERVOIR             
086314,-38.1992,145.4933,KOO WEE RUP            
086334,-37.9647,145.5047,MOUNT BURNETT             
086335,-37.6753,145.8061,WARBURTON (O'SHANNASSY RESERVOIR (WALL))           
086338,-37.8255,144.9816,MELBOURNE (OLYMPIC PARK)            
086344,-38.3065,144.8016,SOUTH CHANNEL ISLAND            
086347,-37.7417,145.2167,YARRA RIVER @ WARRANDYTE           
086350,-37.4187,144.9770,WALLAN              
086351,-37.7163,145.0453,BUNDOORA (LATROBE UNIVERSITY)            
086356,-38.4693,145.0133,FLINDERS              
086357,-38.2765,145.0998,DEVILBEND RESERVOIR             
